N,Optimal/Feasible,Time,Risk,Marginal
1,Optimal,0.00,0
2,Optimal,0.14,0,=D3 - D2
3,Optimal,0.08,0,=D4 - D3
4,Optimal,0.13,0,=D5 - D4
5,Optimal,0.13,0,=D6 - D5
6,Optimal,0.09,0,=D7 - D6
7,Optimal,0.09,0,=D8 - D7
8,Optimal,0.08,0,=D9 - D8
9,Optimal,0.13,0,=D10 - D9
10,Optimal,0.16,0,=D11 - D10
11,Optimal,0.09,0,=D12 - D11
12,Optimal,0.08,0,=D13 - D12
13,Optimal,0.05,0,=D14 - D13
14,Optimal,0.06,0,=D15 - D14
15,Optimal,0.08,0,=D16 - D15
16,Optimal,0.13,0,=D17 - D16
17,Optimal,0.06,0,=D18 - D17
18,Optimal,0.14,0,=D19 - D18
19,Optimal,0.09,0,=D20 - D19
20,Optimal,0.09,0,=D21 - D20
21,Optimal,0.11,0,=D22 - D21
22,Optimal,0.11,0,=D23 - D22
23,Optimal,0.08,0,=D24 - D23
24,Optimal,0.09,0,=D25 - D24
25,Optimal,0.13,0,=D26 - D25
26,Optimal,0.06,0,=D27 - D26
27,Optimal,0.08,0,=D28 - D27
28,Optimal,0.14,0,=D29 - D28
29,Optimal,0.06,0,=D30 - D29
30,Optimal,0.11,0,=D31 - D30
31,Optimal,0.08,0,=D32 - D31
32,Optimal,0.08,0,=D33 - D32
33,Optimal,0.09,0,=D34 - D33
34,Optimal,0.16,0,=D35 - D34
35,Optimal,0.11,0,=D36 - D35
36,Optimal,0.22,0,=D37 - D36
37,Optimal,0.09,0,=D38 - D37
38,Optimal,0.16,0,=D39 - D38
39,Optimal,0.20,0,=D40 - D39
40,Optimal,0.11,0,=D41 - D40
41,Optimal,0.17,0,=D42 - D41
42,Optimal,0.16,0,=D43 - D42
43,Optimal,0.14,0,=D44 - D43
44,Optimal,0.17,0,=D45 - D44
45,Optimal,0.11,0,=D46 - D45
46,Optimal,0.09,0,=D47 - D46
47,Optimal,0.14,0,=D48 - D47
48,Optimal,0.11,0,=D49 - D48
49,Optimal,0.17,0,=D50 - D49
50,Optimal,0.08,0,=D51 - D50
51,Optimal,0.08,0,=D52 - D51
52,Optimal,0.14,0,=D53 - D52
53,Optimal,0.14,0,=D54 - D53
54,Optimal,0.06,0,=D55 - D54
55,Optimal,0.09,0,=D56 - D55
56,Optimal,0.08,0,=D57 - D56
57,Optimal,0.08,0,=D58 - D57
58,Optimal,0.16,0,=D59 - D58
59,Optimal,0.16,0,=D60 - D59
60,Optimal,0.20,0,=D61 - D60
61,Optimal,0.13,0,=D62 - D61
62,Optimal,0.17,0,=D63 - D62
63,Optimal,0.22,0,=D64 - D63
64,Optimal,6.06,0,=D65 - D64
65,Optimal,0.19,0,=D66 - D65
66,Optimal,8.17,180,=D67 - D66
67,Optimal,16497.47,360,=D68 - D67
68,Optimal,240.28,540,=D69 - D68
69,Optimal,226.64,720,=D70 - D69
70,Optimal,323.41,900,=D71 - D70
71,Optimal,216.41,1080,=D72 - D71
72,Optimal,325.97,1260,=D73 - D72
73,Optimal,143.83,1440,=D74 - D73
74,Optimal,207.36,1620,=D75 - D74
75,Optimal,110.06,1800,=D76 - D75
76,Optimal,71.28,1980,=D77 - D76
77,Optimal,129.66,2160,=D78 - D77
78,Optimal,194.38,2340,=D79 - D78
79,Optimal,100.19,2520,=D80 - D79
80,Optimal,176.52,2700,=D81 - D80
81,Optimal,86.98,2880,=D82 - D81
82,Optimal,32.28,3060,=D83 - D82
83,Optimal,66.84,3240,=D84 - D83
84,Optimal,7.86,3420,=D85 - D84
85,Optimal,14.72,3600,=D86 - D85
86,Optimal,11.55,3780,=D87 - D86
87,Optimal,10.80,4140,=D88 - D87
88,Optimal,7.11,4500,=D89 - D88
89,Optimal,11.91,4860,=D90 - D89
90,Optimal,12.17,5220,=D91 - D90
91,Optimal,62.64,5580,=D92 - D91
92,Optimal,9.69,5940,=D93 - D92
93,Optimal,7.55,6300,=D94 - D93
94,Optimal,12.06,6660,=D95 - D94
95,Optimal,24.20,7020,=D96 - D95
96,Optimal,37.61,7380,=D97 - D96
97,Optimal,27.66,7740,=D98 - D97
98,Optimal,10.34,8100,=D99 - D98
99,Optimal,14.53,8460,=D100 - D99
100,Optimal,22.31,8820,=D101 - D100
101,Optimal,29.45,9180,=D102 - D101
102,Optimal,35.56,9540,=D103 - D102
103,Optimal,28.31,9900,=D104 - D103
104,Optimal,24.25,10260,=D105 - D104
105,Optimal,25.27,10620,=D106 - D105
106,Optimal,22.44,10980,=D107 - D106
107,Optimal,17.81,11340,=D108 - D107
108,Optimal,16.47,11700,=D109 - D108
109,Optimal,28.58,12060,=D110 - D109
110,Optimal,21.36,12420,=D111 - D110
111,Optimal,26.20,12780,=D112 - D111
112,Optimal,14.36,13140,=D113 - D112
113,Optimal,9.22,13500,=D114 - D113
114,Optimal,10.95,13860,=D115 - D114
115,Optimal,25.83,14220,=D116 - D115
116,Optimal,22.94,14580,=D117 - D116
117,Optimal,21.75,14940,=D118 - D117
118,Optimal,18.22,15300,=D119 - D118
119,Optimal,28.27,15660,=D120 - D119
120,Optimal,28.39,16200,=D121 - D120
121,Optimal,23.91,16740,=D122 - D121
122,Optimal,24.42,17280,=D123 - D122
123,Optimal,15.16,17820,=D124 - D123
124,Optimal,26.75,18360,=D125 - D124
125,Optimal,24.95,18900,=D126 - D125
126,Optimal,53.70,19440,=D127 - D126
127,Optimal,78.86,19980,=D128 - D127
128,Optimal,37.27,20520,=D129 - D128
129,Optimal,25.19,21060,=D130 - D129
130,Optimal,14.83,21600,=D131 - D130
131,Optimal,24.44,22140,=D132 - D131
132,Optimal,33.73,22680,=D133 - D132
133,Optimal,24.19,23220,=D134 - D133
134,Optimal,15.80,23760,=D135 - D134
135,Optimal,11.92,24300,=D136 - D135
136,Optimal,12.17,25020,=D137 - D136
137,Optimal,13.84,25740,=D138 - D137
138,Optimal,14.08,26460,=D139 - D138
139,Optimal,27.56,27180,=D140 - D139
140,Optimal,14.81,27900,=D141 - D140
141,Optimal,10.97,28620,=D142 - D141
142,Optimal,11.75,29340,=D143 - D142
143,Optimal,20.45,30060,=D144 - D143
144,Optimal,17.75,30780,=D145 - D144
145,Optimal,8.52,31500,=D146 - D145
146,Optimal,12.47,32220,=D147 - D146
147,Optimal,9.38,32940,=D148 - D147
148,Optimal,13.69,33660,=D149 - D148
149,Optimal,27.48,34380,=D150 - D149
150,Optimal,18.84,35100,=D151 - D150
151,Optimal,10.03,35820,=D152 - D151
152,Optimal,7.70,36540,=D153 - D152
153,Optimal,8.86,37440,=D154 - D153
154,Optimal,5.70,38160,=D155 - D154
155,Optimal,5.75,39060,=D156 - D155
156,Optimal,7.42,39960,=D157 - D156
157,Optimal,8.27,40860,=D158 - D157
158,Optimal,9.02,41760,=D159 - D158
159,Optimal,4.08,42660,=D160 - D159
160,Optimal,7.25,43560,=D161 - D160
161,Optimal,5.58,44460,=D162 - D161
162,Optimal,7.08,45360,=D163 - D162
163,Optimal,4.86,46440,=D164 - D163
164,Optimal,8.08,47520,=D165 - D164
165,Optimal,7.88,48600,=D166 - D165
166,Optimal,7.61,49680,=D167 - D166
167,Optimal,9.47,50760,=D168 - D167
168,Optimal,11.16,51840,=D169 - D168
169,Optimal,17.64,52920,=D170 - D169
170,Optimal,18.44,54000,=D171 - D170
171,Optimal,14.67,55080,=D172 - D171
172,Optimal,17.38,56160,=D173 - D172
173,Optimal,18.42,57420,=D174 - D173
174,Optimal,10.69,58680,=D175 - D174
175,Optimal,13.67,59940,=D176 - D175
176,Optimal,26.16,61200,=D177 - D176
177,Optimal,25.19,62460,=D178 - D177
178,Optimal,18.67,63720,=D179 - D178
179,Optimal,30.63,64980,=D180 - D179
180,Optimal,36.36,66240,=D181 - D180
181,Optimal,34.38,67500,=D182 - D181
182,Optimal,25.16,68760,=D183 - D182
183,Optimal,44.78,70020,=D184 - D183
184,Optimal,45.58,71280,=D185 - D184
185,Optimal,1.88,72540,=D186 - D185
186,Optimal,2.66,73980,=D187 - D186
187,Optimal,6.02,75420,=D188 - D187
188,Optimal,1.83,76860,=D189 - D188
189,Optimal,3.45,78300,=D190 - D189
190,Optimal,0.09,79740,=D191 - D190
191,Optimal,5.13,81180,=D192 - D191
192,Optimal,6.23,82620,=D193 - D192
193,Optimal,3.92,84060,=D194 - D193
194,Optimal,0.11,85500,=D195 - D194
195,Optimal,0.06,86940,=D196 - D195
196,Optimal,0.11,88380,=D197 - D196
197,Optimal,0.06,89820,=D198 - D197
198,Optimal,0.06,91260,=D199 - D198
199,Optimal,0.05,92700,=D200 - D199
200,Optimal,0.08,94140,=D201 - D200
201,Optimal,0.06,95580,=D202 - D201
202,Optimal,0.06,97020,=D203 - D202
203,Optimal,0.06,98460,=D204 - D203
204,Optimal,0.05,99900,=D205 - D204
205,Optimal,0.08,101340,=D206 - D205
206,Optimal,0.03,102780,=D207 - D206
