N,Optimal/Feasible,Time,Risk,Marginal
1,Optimal,0.00,0
2,Optimal,0.03,0,=D3 - D2
3,Optimal,0.08,0,=D4 - D3
4,Optimal,0.09,0,=D5 - D4
5,Optimal,0.03,0,=D6 - D5
6,Optimal,0.08,0,=D7 - D6
7,Optimal,0.08,0,=D8 - D7
8,Optimal,0.03,0,=D9 - D8
9,Optimal,0.05,0,=D10 - D9
10,Optimal,0.03,0,=D11 - D10
11,Optimal,0.03,0,=D12 - D11
12,Optimal,0.05,0,=D13 - D12
13,Optimal,0.03,0,=D14 - D13
14,Optimal,0.08,0,=D15 - D14
15,Optimal,0.09,0,=D16 - D15
16,Optimal,0.11,0,=D17 - D16
17,Optimal,0.03,0,=D18 - D17
18,Optimal,0.03,0,=D19 - D18
19,Optimal,0.03,0,=D20 - D19
20,Optimal,0.09,0,=D21 - D20
21,Optimal,0.05,0,=D22 - D21
22,Optimal,0.03,0,=D23 - D22
23,Optimal,0.11,0,=D24 - D23
24,Optimal,0.06,0,=D25 - D24
25,Optimal,0.05,0,=D26 - D25
26,Optimal,0.05,0,=D27 - D26
27,Optimal,0.09,0,=D28 - D27
28,Optimal,0.09,0,=D29 - D28
29,Optimal,0.11,0,=D30 - D29
30,Optimal,0.08,0,=D31 - D30
31,Optimal,0.06,0,=D32 - D31
32,Optimal,0.13,0,=D33 - D32
33,Optimal,0.09,0,=D34 - D33
34,Optimal,0.05,0,=D35 - D34
35,Optimal,3.06,180,=D36 - D35
36,Optimal,141.45,360,=D37 - D36
37,Optimal,246.45,540,=D38 - D37
38,Optimal,77.58,720,=D39 - D38
39,Optimal,255.09,900,=D40 - D39
40,Optimal,184.89,1080,=D41 - D40
41,Optimal,124.41,1260,=D42 - D41
42,Optimal,160.09,1440,=D43 - D42
43,Optimal,157.63,1620,=D44 - D43
44,Optimal,82.05,1800,=D45 - D44
45,Optimal,48.19,1980,=D46 - D45
46,Optimal,47.08,2160,=D47 - D46
47,Optimal,38.25,2340,=D48 - D47
48,Optimal,11.64,2520,=D49 - D48
49,Optimal,21.67,2880,=D50 - D49
50,Optimal,30.45,3240,=D51 - D50
51,Optimal,15.75,3600,=D52 - D51
52,Optimal,10.02,3960,=D53 - D52
53,Optimal,7.77,4320,=D54 - D53
54,Optimal,8.47,4680,=D55 - D54
55,Optimal,13.95,5040,=D56 - D55
56,Optimal,25.78,5400,=D57 - D56
57,Optimal,14.09,5760,=D58 - D57
58,Optimal,8.92,6120,=D59 - D58
59,Optimal,9.03,6480,=D60 - D59
60,Optimal,9.86,6840,=D61 - D60
61,Optimal,16.72,7200,=D62 - D61
62,Optimal,31.39,7560,=D63 - D62
63,Optimal,14.69,7920,=D64 - D63
64,Optimal,8.05,8280,=D65 - D64
65,Optimal,9.77,8640,=D66 - D65
66,Optimal,11.67,9180,=D67 - D66
67,Optimal,27.08,9900,=D68 - D67
68,Optimal,58.81,10620,=D69 - D68
69,Optimal,26.20,11340,=D70 - D69
70,Optimal,37.41,12060,=D71 - D70
71,Optimal,145.02,12780,=D72 - D71
72,Optimal,78.45,13500,=D73 - D72
73,Optimal,43.75,14220,=D74 - D73
74,Optimal,38.55,14940,=D75 - D74
75,Optimal,60.45,15660,=D76 - D75
76,Optimal,10.95,16380,=D77 - D76
77,Optimal,23.75,17100,=D78 - D77
78,Optimal,11.44,17820,=D79 - D78
79,Optimal,117.77,18540,=D80 - D79
80,Optimal,62.28,19260,=D81 - D80
81,Optimal,58.36,19980,=D82 - D81
82,Optimal,56.73,20700,=D83 - D82
83,Optimal,9.77,21420,=D84 - D83
84,Optimal,8.98,22140,=D85 - D84
85,Optimal,16.44,22860,=D86 - D85
86,Optimal,7.56,23580,=D87 - D86
87,Optimal,52.17,24300,=D88 - D87
88,Optimal,13.09,25020,=D89 - D88
89,Optimal,20.61,25740,=D90 - D89
90,Optimal,12.39,26460,=D91 - D90
91,Optimal,13.78,27180,=D92 - D91
92,Optimal,6.14,28080,=D93 - D92
93,Optimal,12.63,28980,=D94 - D93
94,Optimal,9.45,30240,=D95 - D94
95,Optimal,5.42,31500,=D96 - D95
96,Optimal,25.34,32760,=D97 - D96
97,Optimal,48.63,34020,=D98 - D97
98,Optimal,46.22,35280,=D99 - D98
99,Optimal,68.09,36540,=D100 - D99
100,Optimal,39.64,37800,=D101 - D100
101,Optimal,28.41,39060,=D102 - D101
102,Optimal,18.77,40320,=D103 - D102
103,Optimal,13.50,41580,=D104 - D103
104,Optimal,29.08,42840,=D105 - D104
105,Optimal,4.78,44100,=D106 - D105
106,Optimal,4.94,45540,=D107 - D106
107,Optimal,3.45,46980,=D108 - D107
108,Optimal,8.63,48420,=D109 - D108
109,Optimal,8.31,49860,=D110 - D109
110,Optimal,0.14,51300,=D111 - D110
111,Optimal,0.06,52740,=D112 - D111
112,Optimal,0.06,54180,=D113 - D112
113,Optimal,0.11,55620,=D114 - D113
114,Optimal,0.11,57060,=D115 - D114
115,Optimal,0.09,58500,=D116 - D115
116,Optimal,0.00,59940,=D117 - D116
