N,Optimal/Feasible,Time,Risk,Marginal
1,Optimal,0.00,0
2,Optimal,0.03,0,=D3 - D2
3,Optimal,0.08,0,=D4 - D3
4,Optimal,0.03,0,=D5 - D4
5,Optimal,0.03,0,=D6 - D5
6,Optimal,0.03,0,=D7 - D6
7,Optimal,0.09,0,=D8 - D7
8,Optimal,0.03,0,=D9 - D8
9,Optimal,0.02,0,=D10 - D9
10,Optimal,0.02,0,=D11 - D10
11,Optimal,0.05,0,=D12 - D11
12,Optimal,0.03,0,=D13 - D12
13,Optimal,0.03,0,=D14 - D13
14,Optimal,0.08,0,=D15 - D14
15,Optimal,0.03,0,=D16 - D15
16,Optimal,0.02,0,=D17 - D16
17,Optimal,0.06,0,=D18 - D17
18,Optimal,0.00,0,=D19 - D18
19,Optimal,0.08,0,=D20 - D19
20,Optimal,0.06,0,=D21 - D20
21,Optimal,0.11,0,=D22 - D21
22,Optimal,0.06,0,=D23 - D22
23,Optimal,0.11,0,=D24 - D23
24,Optimal,0.11,0,=D25 - D24
25,Optimal,0.08,0,=D26 - D25
26,Optimal,0.13,0,=D27 - D26
27,Optimal,0.06,0,=D28 - D27
28,Optimal,0.08,0,=D29 - D28
29,Optimal,3.64,180,=D30 - D29
30,Optimal,61.97,360,=D31 - D30
31,Optimal,55.86,540,=D32 - D31
32,Optimal,115.36,720,=D33 - D32
33,Optimal,63.89,900,=D34 - D33
34,Optimal,54.83,1080,=D35 - D34
35,Optimal,40.94,1260,=D36 - D35
36,Optimal,243.72,1440,=D37 - D36
37,Optimal,166.89,1620,=D38 - D37
38,Optimal,409.72,1800,=D39 - D38
39,Optimal,434.77,1980,=D40 - D39
40,Optimal,211.88,2160,=D41 - D40
41,Optimal,40.03,2340,=D42 - D41
42,Optimal,17.45,2520,=D43 - D42
43,Optimal,16.72,2700,=D44 - D43
44,Optimal,14.00,3060,=D45 - D44
45,Optimal,10.72,3420,=D46 - D45
46,Optimal,10.59,3780,=D47 - D46
47,Optimal,48.28,4140,=D48 - D47
48,Optimal,13.30,4500,=D49 - D48
49,Optimal,17.11,4860,=D50 - D49
50,Optimal,28.73,5220,=D51 - D50
51,Optimal,30.36,5580,=D52 - D51
52,Optimal,37.33,5940,=D53 - D52
53,Optimal,7.42,6300,=D54 - D53
54,Optimal,11.55,6660,=D55 - D54
55,Optimal,8.08,7020,=D56 - D55
56,Optimal,14.05,7380,=D57 - D56
57,Optimal,13.23,7920,=D58 - D57
58,Optimal,12.19,8460,=D59 - D58
59,Optimal,11.47,9180,=D60 - D59
60,Optimal,15.63,9900,=D61 - D60
61,Optimal,13.77,10620,=D62 - D61
62,Optimal,8.92,11340,=D63 - D62
63,Optimal,16.48,12060,=D64 - D63
64,Optimal,49.25,12780,=D65 - D64
65,Optimal,15.39,13500,=D66 - D65
66,Optimal,11.69,14220,=D67 - D66
67,Optimal,10.66,14940,=D68 - D67
68,Optimal,61.59,15660,=D69 - D68
69,Optimal,18.03,16380,=D70 - D69
70,Optimal,19.11,17100,=D71 - D70
71,Optimal,16.30,17820,=D72 - D71
72,Optimal,28.59,18540,=D73 - D72
73,Optimal,16.47,19260,=D74 - D73
74,Optimal,25.36,19980,=D75 - D74
75,Optimal,9.69,20700,=D76 - D75
76,Optimal,28.88,21420,=D77 - D76
77,Optimal,163.59,22140,=D78 - D77
78,Optimal,34.52,22860,=D79 - D78
79,Optimal,34.36,23580,=D80 - D79
80,Optimal,19.48,24480,=D81 - D80
81,Optimal,2.63,25740,=D82 - D81
82,Optimal,93.34,27000,=D83 - D82
83,Optimal,54.61,28260,=D84 - D83
84,Optimal,71.23,29520,=D85 - D84
85,Optimal,67.80,30780,=D86 - D85
86,Optimal,27.81,32040,=D87 - D86
87,Optimal,43.63,33300,=D88 - D87
88,Optimal,37.39,34560,=D89 - D88
89,Optimal,37.03,35820,=D90 - D89
90,Optimal,188.50,37080,=D91 - D90
91,Optimal,28.86,38340,=D92 - D91
92,Optimal,0.09,39780,=D93 - D92
93,Optimal,0.08,41220,=D94 - D93
94,Optimal,0.05,42660,=D95 - D94
95,Optimal,0.03,44100,=D96 - D95
96,Optimal,0.05,45540,=D97 - D96
97,Optimal,0.09,46980,=D98 - D97
98,Optimal,0.03,48420,=D99 - D98
99,Optimal,0.09,49860,=D100 - D99
100,Optimal,0.02,51300,=D101 - D100
101,Optimal,0.06,52740,=D102 - D101
102,Optimal,0.00,54180,=D103 - D102
