N,Optimal/Feasible,Time,Risk,Marginal
1,Optimal,0.00,0
2,Optimal,0.03,0,=D3 - D2
3,Optimal,0.05,0,=D4 - D3
4,Optimal,0.03,0,=D5 - D4
5,Optimal,0.03,0,=D6 - D5
6,Optimal,0.05,0,=D7 - D6
7,Optimal,0.02,0,=D8 - D7
8,Optimal,0.09,0,=D9 - D8
9,Optimal,0.09,0,=D10 - D9
10,Optimal,0.05,0,=D11 - D10
11,Optimal,0.11,0,=D12 - D11
12,Optimal,0.03,0,=D13 - D12
13,Optimal,0.03,0,=D14 - D13
14,Optimal,0.02,0,=D15 - D14
15,Optimal,0.11,0,=D16 - D15
16,Optimal,0.08,0,=D17 - D16
17,Optimal,0.02,0,=D18 - D17
18,Optimal,0.03,0,=D19 - D18
19,Optimal,0.03,0,=D20 - D19
20,Optimal,0.08,0,=D21 - D20
21,Optimal,0.03,0,=D22 - D21
22,Optimal,0.03,0,=D23 - D22
23,Optimal,0.03,0,=D24 - D23
24,Optimal,0.06,0,=D25 - D24
25,Optimal,0.05,0,=D26 - D25
26,Optimal,0.06,0,=D27 - D26
27,Optimal,0.03,0,=D28 - D27
28,Optimal,0.08,0,=D29 - D28
29,Optimal,0.03,0,=D30 - D29
30,Optimal,0.05,0,=D31 - D30
31,Optimal,0.06,0,=D32 - D31
32,Optimal,0.08,0,=D33 - D32
33,Optimal,0.03,0,=D34 - D33
34,Optimal,0.03,0,=D35 - D34
35,Optimal,0.09,0,=D36 - D35
36,Optimal,0.08,0,=D37 - D36
37,Optimal,0.08,0,=D38 - D37
38,Optimal,0.03,0,=D39 - D38
39,Optimal,0.09,0,=D40 - D39
40,Optimal,0.06,0,=D41 - D40
41,Optimal,0.11,0,=D42 - D41
42,Optimal,0.03,0,=D43 - D42
43,Optimal,0.05,0,=D44 - D43
44,Optimal,0.03,0,=D45 - D44
45,Optimal,0.08,0,=D46 - D45
46,Optimal,0.11,0,=D47 - D46
47,Optimal,0.03,0,=D48 - D47
48,Optimal,0.03,0,=D49 - D48
49,Optimal,0.02,0,=D50 - D49
50,Optimal,0.02,0,=D51 - D50
51,Optimal,0.03,0,=D52 - D51
52,Optimal,0.05,0,=D53 - D52
53,Optimal,0.08,0,=D54 - D53
54,Optimal,0.03,0,=D55 - D54
55,Optimal,0.03,0,=D56 - D55
56,Optimal,0.09,0,=D57 - D56
57,Optimal,0.09,0,=D58 - D57
58,Optimal,0.05,0,=D59 - D58
59,Optimal,0.03,0,=D60 - D59
60,Optimal,0.03,0,=D61 - D60
61,Optimal,0.06,0,=D62 - D61
62,Optimal,0.11,0,=D63 - D62
63,Optimal,0.09,0,=D64 - D63
64,Optimal,0.11,0,=D65 - D64
65,Optimal,0.03,0,=D66 - D65
66,Optimal,21.95,180,=D67 - D66
67,Optimal,25.45,360,=D68 - D67
68,Optimal,27.59,540,=D69 - D68
69,Optimal,36.44,720,=D70 - D69
70,Optimal,33.06,900,=D71 - D70
71,Optimal,52.48,1080,=D72 - D71
72,Optimal,29.58,1260,=D73 - D72
73,Optimal,26.56,1440,=D74 - D73
74,Optimal,20.33,1620,=D75 - D74
75,Optimal,66.89,1980,=D76 - D75
76,Optimal,27.98,2340,=D77 - D76
77,Optimal,13.39,2700,=D78 - D77
78,Optimal,24.66,3060,=D79 - D78
79,Optimal,74.89,3420,=D80 - D79
80,Optimal,60.92,3780,=D81 - D80
81,Optimal,115.58,4140,=D82 - D81
82,Optimal,17.06,4500,=D83 - D82
83,Optimal,37.56,4860,=D84 - D83
84,Optimal,10.38,5220,=D85 - D84
85,Optimal,25.56,5580,=D86 - D85
86,Optimal,17.61,5940,=D87 - D86
87,Optimal,9.92,6300,=D88 - D87
88,Optimal,8.70,6660,=D89 - D88
89,Optimal,20.17,7020,=D90 - D89
90,Optimal,13.59,7380,=D91 - D90
91,Optimal,26.80,7740,=D92 - D91
92,Optimal,20.64,8100,=D93 - D92
93,Optimal,10.16,8460,=D94 - D93
94,Optimal,16.48,8820,=D95 - D94
95,Optimal,12.77,9180,=D96 - D95
96,Optimal,13.53,9540,=D97 - D96
97,Optimal,16.94,9900,=D98 - D97
98,Optimal,11.44,10260,=D99 - D98
99,Optimal,10.81,10620,=D100 - D99
100,Optimal,12.17,10980,=D101 - D100
101,Optimal,11.05,11340,=D102 - D101
102,Optimal,9.03,11700,=D103 - D102
103,Optimal,13.88,12060,=D104 - D103
104,Optimal,9.69,12420,=D105 - D104
105,Optimal,10.97,12780,=D106 - D105
106,Optimal,6.91,13140,=D107 - D106
107,Optimal,19.94,13500,=D108 - D107
108,Optimal,11.80,13860,=D109 - D108
109,Optimal,7.30,14220,=D110 - D109
110,Optimal,12.13,14580,=D111 - D110
111,Optimal,14.94,14940,=D112 - D111
112,Optimal,13.05,15300,=D113 - D112
113,Optimal,13.13,15660,=D114 - D113
114,Optimal,10.55,16020,=D115 - D114
115,Optimal,8.91,16380,=D116 - D115
116,Optimal,10.02,16740,=D117 - D116
117,Optimal,6.42,17100,=D118 - D117
118,Optimal,14.88,17460,=D119 - D118
119,Optimal,4.69,17820,=D120 - D119
120,Optimal,35.17,18180,=D121 - D120
121,Optimal,9.56,18540,=D122 - D121
122,Optimal,12.61,18900,=D123 - D122
123,Optimal,0.06,19260,=D124 - D123
124,Optimal,0.08,19800,=D125 - D124
125,Optimal,0.09,20520,=D126 - D125
126,Optimal,0.09,21420,=D127 - D126
127,Optimal,0.03,22320,=D128 - D127
