N,Optimal/Feasible,Time,Risk,Marginal
1,Optimal,0.00,0
2,Optimal,0.05,0,=D3 - D2
3,Optimal,0.03,0,=D4 - D3
4,Optimal,0.11,0,=D5 - D4
5,Optimal,0.05,0,=D6 - D5
6,Optimal,0.11,0,=D7 - D6
7,Optimal,0.05,0,=D8 - D7
8,Optimal,0.02,0,=D9 - D8
9,Optimal,0.05,0,=D10 - D9
10,Optimal,0.05,0,=D11 - D10
11,Optimal,0.05,0,=D12 - D11
12,Optimal,0.05,0,=D13 - D12
13,Optimal,0.03,0,=D14 - D13
14,Optimal,0.03,0,=D15 - D14
15,Optimal,0.03,0,=D16 - D15
16,Optimal,0.09,0,=D17 - D16
17,Optimal,0.11,0,=D18 - D17
18,Optimal,0.11,0,=D19 - D18
19,Optimal,0.03,0,=D20 - D19
20,Optimal,0.02,0,=D21 - D20
21,Optimal,0.05,0,=D22 - D21
22,Optimal,0.09,0,=D23 - D22
23,Optimal,0.05,0,=D24 - D23
24,Optimal,0.05,0,=D25 - D24
25,Optimal,0.06,0,=D26 - D25
26,Optimal,0.05,0,=D27 - D26
27,Optimal,0.06,0,=D28 - D27
28,Optimal,0.05,0,=D29 - D28
29,Optimal,0.11,0,=D30 - D29
30,Optimal,0.05,0,=D31 - D30
31,Optimal,0.08,0,=D32 - D31
32,Optimal,0.06,0,=D33 - D32
33,Optimal,0.03,0,=D34 - D33
34,Optimal,0.05,0,=D35 - D34
35,Optimal,0.75,180,=D36 - D35
36,Feasible,21600.22,360,=D37 - D36
37,Feasible,21600.30,540,=D38 - D37
38,Feasible,21600.23,720,=D39 - D38
39,Feasible,21600.17,900,=D40 - D39
40,Feasible,21600.34,1080,=D41 - D40
41,Optimal,13544.66,1260,=D42 - D41
42,Optimal,14640.77,1440,=D43 - D42
43,Optimal,9781.11,1620,=D44 - D43
44,Optimal,1617.88,1800,=D45 - D44
45,Optimal,636.36,1980,=D46 - D45
46,Optimal,399.69,2160,=D47 - D46
47,Optimal,983.44,2340,=D48 - D47
48,Optimal,107.64,2520,=D49 - D48
49,Optimal,114.30,2700,=D50 - D49
50,Optimal,119.14,2880,=D51 - D50
51,Optimal,112.44,3060,=D52 - D51
52,Optimal,41.11,3240,=D53 - D52
53,Optimal,26.66,3420,=D54 - D53
54,Optimal,24.66,3600,=D55 - D54
55,Optimal,22.83,3780,=D56 - D55
56,Optimal,21.23,3960,=D57 - D56
57,Optimal,24.84,4140,=D58 - D57
58,Optimal,26.52,4320,=D59 - D58
59,Optimal,25.63,4500,=D60 - D59
60,Optimal,19.70,4680,=D61 - D60
61,Optimal,24.72,4860,=D62 - D61
62,Optimal,21.98,5040,=D63 - D62
63,Optimal,12.92,5220,=D64 - D63
64,Optimal,29.00,5400,=D65 - D64
65,Optimal,33.75,5580,=D66 - D65
66,Optimal,18.50,5760,=D67 - D66
67,Optimal,33.48,5940,=D68 - D67
68,Optimal,18.95,6120,=D69 - D68
69,Optimal,33.98,6480,=D70 - D69
70,Optimal,19.52,6840,=D71 - D70
71,Optimal,30.94,7200,=D72 - D71
72,Optimal,28.02,7560,=D73 - D72
73,Optimal,20.05,7920,=D74 - D73
74,Optimal,45.77,8280,=D75 - D74
75,Optimal,22.17,8640,=D76 - D75
76,Optimal,32.95,9000,=D77 - D76
