N,Optimal/Feasible,Time,Risk,Marginal
1,Optimal,0.00,0
2,Optimal,0.06,0,=D3 - D2
3,Optimal,0.06,0,=D4 - D3
4,Optimal,0.19,0,=D5 - D4
5,Optimal,0.06,0,=D6 - D5
6,Optimal,0.13,0,=D7 - D6
7,Optimal,0.05,0,=D8 - D7
8,Optimal,0.08,0,=D9 - D8
9,Optimal,0.09,0,=D10 - D9
10,Optimal,0.06,0,=D11 - D10
11,Optimal,0.09,0,=D12 - D11
12,Optimal,0.06,0,=D13 - D12
13,Optimal,0.09,0,=D14 - D13
14,Optimal,0.13,0,=D15 - D14
15,Optimal,0.06,0,=D16 - D15
16,Optimal,0.08,0,=D17 - D16
17,Optimal,0.11,0,=D18 - D17
18,Optimal,0.06,0,=D19 - D18
19,Optimal,0.06,0,=D20 - D19
20,Optimal,0.08,0,=D21 - D20
21,Optimal,0.06,0,=D22 - D21
22,Optimal,0.09,0,=D23 - D22
23,Optimal,0.11,0,=D24 - D23
24,Optimal,0.11,0,=D25 - D24
25,Optimal,0.11,0,=D26 - D25
26,Optimal,0.05,0,=D27 - D26
27,Optimal,0.08,0,=D28 - D27
28,Optimal,0.13,0,=D29 - D28
29,Optimal,0.16,0,=D30 - D29
30,Optimal,0.05,0,=D31 - D30
31,Optimal,0.08,0,=D32 - D31
32,Optimal,0.06,0,=D33 - D32
33,Optimal,0.13,0,=D34 - D33
34,Optimal,0.09,0,=D35 - D34
35,Optimal,0.08,0,=D36 - D35
36,Optimal,0.09,0,=D37 - D36
37,Optimal,0.14,0,=D38 - D37
38,Optimal,0.08,0,=D39 - D38
39,Optimal,0.17,0,=D40 - D39
40,Optimal,0.09,0,=D41 - D40
41,Optimal,0.06,0,=D42 - D41
42,Optimal,0.25,0,=D43 - D42
43,Optimal,0.08,0,=D44 - D43
44,Optimal,0.08,0,=D45 - D44
45,Optimal,0.11,0,=D46 - D45
46,Optimal,0.11,0,=D47 - D46
47,Optimal,0.08,0,=D48 - D47
48,Optimal,0.08,0,=D49 - D48
49,Optimal,0.08,0,=D50 - D49
50,Optimal,0.11,0,=D51 - D50
51,Optimal,0.11,0,=D52 - D51
52,Optimal,0.06,0,=D53 - D52
53,Optimal,0.06,0,=D54 - D53
54,Optimal,0.06,0,=D55 - D54
55,Optimal,0.06,0,=D56 - D55
56,Optimal,0.13,0,=D57 - D56
57,Optimal,0.08,0,=D58 - D57
58,Optimal,0.06,0,=D59 - D58
59,Optimal,0.08,0,=D60 - D59
60,Optimal,0.11,0,=D61 - D60
61,Optimal,0.13,0,=D62 - D61
62,Optimal,0.13,0,=D63 - D62
63,Optimal,0.11,0,=D64 - D63
64,Optimal,0.14,0,=D65 - D64
65,Optimal,0.17,0,=D66 - D65
66,Optimal,13.39,180,=D67 - D66
67,Optimal,79.28,360,=D68 - D67
68,Optimal,58.47,540,=D69 - D68
69,Optimal,278.02,720,=D70 - D69
70,Optimal,42.20,900,=D71 - D70
71,Optimal,43.70,1080,=D72 - D71
72,Optimal,196.52,1260,=D73 - D72
73,Optimal,37.81,1440,=D74 - D73
74,Optimal,52.08,1620,=D75 - D74
75,Optimal,23.08,1800,=D76 - D75
76,Optimal,14.73,1980,=D77 - D76
77,Optimal,15.14,2160,=D78 - D77
78,Optimal,14.81,2340,=D79 - D78
79,Optimal,14.25,2520,=D80 - D79
80,Optimal,15.33,2700,=D81 - D80
81,Optimal,15.69,3060,=D82 - D81
82,Optimal,39.50,3240,=D83 - D82
83,Optimal,24.77,3600,=D84 - D83
84,Optimal,30.39,3780,=D85 - D84
85,Optimal,53.81,4140,=D86 - D85
86,Optimal,38.94,4320,=D87 - D86
87,Optimal,44.75,4680,=D88 - D87
88,Optimal,45.83,4860,=D89 - D88
89,Optimal,42.13,5220,=D90 - D89
90,Optimal,26.25,5400,=D91 - D90
91,Optimal,66.39,5760,=D92 - D91
92,Optimal,20.23,5940,=D93 - D92
93,Optimal,25.78,6300,=D94 - D93
94,Optimal,22.02,6480,=D95 - D94
95,Optimal,44.77,6840,=D96 - D95
96,Optimal,20.47,7020,=D97 - D96
97,Optimal,56.64,7380,=D98 - D97
98,Optimal,27.22,7560,=D99 - D98
99,Optimal,25.69,7920,=D100 - D99
100,Optimal,19.83,8100,=D101 - D100
101,Optimal,22.66,8460,=D102 - D101
102,Optimal,22.17,8820,=D103 - D102
103,Optimal,21.09,9180,=D104 - D103
104,Optimal,28.94,9540,=D105 - D104
105,Optimal,29.16,9900,=D106 - D105
106,Optimal,25.91,10260,=D107 - D106
107,Optimal,18.84,10620,=D108 - D107
108,Optimal,35.00,11160,=D109 - D108
109,Optimal,19.98,11520,=D110 - D109
110,Optimal,38.78,12060,=D111 - D110
111,Optimal,33.56,12420,=D112 - D111
112,Optimal,38.92,12960,=D113 - D112
113,Optimal,42.41,13320,=D114 - D113
114,Optimal,38.56,13860,=D115 - D114
115,Optimal,50.52,14220,=D116 - D115
116,Optimal,44.47,14760,=D117 - D116
117,Optimal,45.97,15120,=D118 - D117
118,Optimal,40.36,15660,=D119 - D118
119,Optimal,29.97,16020,=D120 - D119
120,Optimal,33.34,16560,=D121 - D120
121,Optimal,39.64,16920,=D122 - D121
122,Optimal,32.53,17460,=D123 - D122
123,Optimal,29.88,17820,=D124 - D123
124,Optimal,25.19,18360,=D125 - D124
125,Optimal,22.59,18900,=D126 - D125
126,Optimal,35.42,19440,=D127 - D126
127,Optimal,29.61,19980,=D128 - D127
128,Optimal,30.31,20520,=D129 - D128
129,Optimal,36.41,21060,=D130 - D129
130,Optimal,27.94,21600,=D131 - D130
131,Optimal,21.61,22320,=D132 - D131
132,Optimal,32.66,22860,=D133 - D132
133,Optimal,27.55,23580,=D134 - D133
134,Optimal,22.38,24120,=D135 - D134
135,Optimal,21.88,24840,=D136 - D135
136,Optimal,22.36,25380,=D137 - D136
137,Optimal,18.44,26100,=D138 - D137
138,Optimal,18.27,26820,=D139 - D138
139,Optimal,20.05,27540,=D140 - D139
140,Optimal,19.44,28260,=D141 - D140
141,Optimal,15.23,28980,=D142 - D141
142,Optimal,23.63,29700,=D143 - D142
143,Optimal,16.38,30420,=D144 - D143
144,Optimal,18.36,31140,=D145 - D144
145,Optimal,19.25,31860,=D146 - D145
146,Optimal,15.14,32580,=D147 - D146
147,Optimal,18.34,33300,=D148 - D147
148,Optimal,19.27,34020,=D149 - D148
149,Optimal,25.05,34740,=D150 - D149
150,Optimal,18.91,35460,=D151 - D150
151,Optimal,22.25,36180,=D152 - D151
152,Optimal,14.56,36900,=D153 - D152
153,Optimal,17.36,37620,=D154 - D153
154,Optimal,26.02,38520,=D155 - D154
155,Optimal,17.30,39240,=D156 - D155
156,Optimal,23.28,40140,=D157 - D156
157,Optimal,26.56,40860,=D158 - D157
158,Optimal,19.28,41760,=D159 - D158
159,Optimal,18.80,42660,=D160 - D159
160,Optimal,20.64,43560,=D161 - D160
161,Optimal,16.84,44280,=D162 - D161
162,Optimal,16.44,45180,=D163 - D162
163,Optimal,18.92,46080,=D164 - D163
164,Optimal,15.81,46980,=D165 - D164
165,Optimal,18.02,47880,=D166 - D165
166,Optimal,18.33,48780,=D167 - D166
167,Optimal,15.61,49860,=D168 - D167
168,Optimal,17.41,50760,=D169 - D168
169,Optimal,20.70,51840,=D170 - D169
170,Optimal,15.83,52920,=D171 - D170
171,Optimal,18.69,54180,=D172 - D171
172,Optimal,27.56,55260,=D173 - D172
173,Optimal,18.59,56340,=D174 - D173
174,Optimal,18.84,57420,=D175 - D174
175,Optimal,23.75,58680,=D176 - D175
176,Optimal,21.14,59760,=D177 - D176
177,Optimal,22.63,61020,=D178 - D177
178,Optimal,16.95,62100,=D179 - D178
179,Optimal,12.25,63360,=D180 - D179
180,Optimal,11.27,64440,=D181 - D180
181,Optimal,16.70,65700,=D182 - D181
182,Optimal,18.17,66960,=D183 - D182
183,Optimal,19.56,68220,=D184 - D183
184,Optimal,16.34,69480,=D185 - D184
185,Optimal,16.02,70740,=D186 - D185
186,Optimal,15.17,71820,=D187 - D186
187,Optimal,16.64,73080,=D188 - D187
188,Optimal,12.80,74160,=D189 - D188
189,Optimal,6.20,75420,=D190 - D189
190,Optimal,5.53,76500,=D191 - D190
191,Optimal,6.20,77760,=D192 - D191
192,Optimal,6.20,79020,=D193 - D192
193,Optimal,4.41,80280,=D194 - D193
194,Optimal,3.27,81540,=D195 - D194
195,Optimal,4.14,82980,=D196 - D195
196,Optimal,3.25,84600,=D197 - D196
197,Optimal,4.66,86220,=D198 - D197
198,Optimal,4.78,87840,=D199 - D198
199,Optimal,6.16,89460,=D200 - D199
200,Optimal,7.02,91080,=D201 - D200
201,Optimal,9.84,92700,=D202 - D201
202,Optimal,8.05,94320,=D203 - D202
203,Optimal,7.41,95940,=D204 - D203
204,Optimal,19.55,97560,=D205 - D204
205,Optimal,5.84,99180,=D206 - D205
206,Optimal,5.94,100800,=D207 - D206
207,Optimal,18.89,102420,=D208 - D207
208,Optimal,7.52,104040,=D209 - D208
209,Optimal,6.78,105660,=D210 - D209
210,Optimal,7.00,107280,=D211 - D210
211,Optimal,6.59,108900,=D212 - D211
212,Optimal,15.97,110700,=D213 - D212
213,Optimal,7.81,112500,=D214 - D213
214,Optimal,2.72,114300,=D215 - D214
215,Optimal,0.28,116280,=D216 - D215
216,Optimal,0.27,118260,=D217 - D216
217,Optimal,0.52,120240,=D218 - D217
218,Optimal,0.61,122220,=D219 - D218
219,Optimal,0.25,124200,=D220 - D219
220,Optimal,0.33,126180,=D221 - D220
221,Optimal,0.23,128160,=D222 - D221
222,Optimal,0.19,130140,=D223 - D222
223,Optimal,0.20,132120,=D224 - D223
224,Optimal,0.20,134100,=D225 - D224
225,Optimal,0.22,136080,=D226 - D225
226,Optimal,0.25,138060,=D227 - D226
227,Optimal,0.25,140040,=D228 - D227
228,Optimal,0.20,142020,=D229 - D228
229,Optimal,0.09,144000,=D230 - D229
230,Optimal,0.16,145980,=D231 - D230
231,Optimal,0.11,147960,=D232 - D231
232,Optimal,0.11,149940,=D233 - D232
233,Optimal,0.16,151920,=D234 - D233
234,Optimal,0.05,153900,=D235 - D234
