N,Optimal/Feasible,Time,Risk,Marginal
1,Optimal,0.00,0
2,Optimal,0.06,0,=D3 - D2
3,Optimal,0.13,0,=D4 - D3
4,Optimal,0.03,0,=D5 - D4
5,Optimal,0.05,0,=D6 - D5
6,Optimal,0.03,0,=D7 - D6
7,Optimal,0.05,0,=D8 - D7
8,Optimal,0.06,0,=D9 - D8
9,Optimal,0.05,0,=D10 - D9
10,Optimal,0.11,0,=D11 - D10
11,Optimal,0.08,0,=D12 - D11
12,Optimal,0.05,0,=D13 - D12
13,Optimal,0.03,0,=D14 - D13
14,Optimal,0.06,0,=D15 - D14
15,Optimal,0.08,0,=D16 - D15
16,Optimal,0.05,0,=D17 - D16
17,Optimal,0.08,0,=D18 - D17
18,Optimal,0.03,0,=D19 - D18
19,Optimal,0.05,0,=D20 - D19
20,Optimal,0.05,0,=D21 - D20
21,Optimal,0.13,0,=D22 - D21
22,Optimal,0.06,0,=D23 - D22
23,Optimal,0.13,0,=D24 - D23
24,Optimal,0.14,0,=D25 - D24
25,Optimal,0.13,0,=D26 - D25
26,Optimal,0.14,0,=D27 - D26
27,Optimal,0.09,0,=D28 - D27
28,Optimal,0.13,0,=D29 - D28
29,Optimal,0.20,0,=D30 - D29
30,Optimal,0.09,0,=D31 - D30
31,Optimal,0.11,0,=D32 - D31
32,Optimal,0.08,0,=D33 - D32
33,Optimal,0.11,0,=D34 - D33
34,Optimal,0.13,0,=D35 - D34
35,Optimal,0.14,0,=D36 - D35
36,Optimal,0.16,0,=D37 - D36
37,Optimal,1.19,180,=D38 - D37
38,Feasible,21600.16,360,=D39 - D38
39,Feasible,21600.44,540,=D40 - D39
40,Feasible,21600.47,720,=D41 - D40
41,Feasible,21600.17,900,=D42 - D41
42,Feasible,21600.34,1080,=D43 - D42
43,Feasible,21600.31,1260,=D44 - D43
44,Feasible,21600.36,1440,=D45 - D44
45,Feasible,21600.16,1620,=D46 - D45
46,Optimal,9253.89,1800,=D47 - D46
47,Optimal,10023.42,1980,=D48 - D47
48,Optimal,5168.13,2160,=D49 - D48
49,Optimal,1993.59,2340,=D50 - D49
50,Optimal,110.80,2520,=D51 - D50
51,Optimal,122.23,2700,=D52 - D51
52,Optimal,106.80,2880,=D53 - D52
53,Optimal,120.45,3060,=D54 - D53
54,Optimal,106.81,3240,=D55 - D54
55,Optimal,23.13,3420,=D56 - D55
56,Optimal,17.59,3600,=D57 - D56
57,Optimal,21.39,3780,=D58 - D57
58,Optimal,25.52,3960,=D59 - D58
59,Optimal,29.64,4140,=D60 - D59
60,Optimal,20.30,4320,=D61 - D60
61,Optimal,28.70,4500,=D62 - D61
62,Optimal,23.36,4680,=D63 - D62
63,Optimal,27.23,4860,=D64 - D63
64,Optimal,24.72,5040,=D65 - D64
65,Optimal,26.11,5220,=D66 - D65
66,Optimal,26.44,5400,=D67 - D66
67,Optimal,29.30,5580,=D68 - D67
68,Optimal,11.89,5760,=D69 - D68
69,Optimal,26.63,5940,=D70 - D69
70,Optimal,18.05,6120,=D71 - D70
71,Optimal,20.84,6300,=D72 - D71
72,Optimal,21.77,6480,=D73 - D72
73,Optimal,35.52,6840,=D74 - D73
74,Optimal,68.86,7200,=D75 - D74
75,Optimal,34.25,7560,=D76 - D75
76,Optimal,43.98,7920,=D77 - D76
77,Optimal,38.58,8280,=D78 - D77
78,Optimal,44.56,8640,=D79 - D78
79,Optimal,36.45,9000,=D80 - D79
80,Optimal,33.86,9360,=D81 - D80
81,Optimal,37.75,9720,=D82 - D81
82,Optimal,50.22,10080,=D83 - D82
83,Optimal,41.89,10440,=D84 - D83
84,Optimal,41.02,10800,=D85 - D84
85,Optimal,26.06,11160,=D86 - D85
86,Optimal,36.02,11520,=D87 - D86
87,Optimal,35.08,11880,=D88 - D87
88,Optimal,39.83,12420,=D89 - D88
89,Optimal,33.06,12960,=D90 - D89
90,Optimal,32.39,13500,=D91 - D90
91,Optimal,26.66,14040,=D92 - D91
92,Optimal,32.80,14580,=D93 - D92
93,Optimal,31.92,15120,=D94 - D93
94,Optimal,40.72,15660,=D95 - D94
95,Optimal,27.84,16200,=D96 - D95
96,Optimal,28.31,16740,=D97 - D96
97,Optimal,34.63,17460,=D98 - D97
98,Optimal,26.08,18000,=D99 - D98
99,Optimal,22.00,18540,=D100 - D99
100,Optimal,18.63,19080,=D101 - D100
101,Optimal,16.31,19620,=D102 - D101
102,Optimal,15.95,20340,=D103 - D102
103,Optimal,13.06,21060,=D104 - D103
104,Optimal,13.52,21780,=D105 - D104
105,Optimal,16.25,22500,=D106 - D105
106,Optimal,21.27,23400,=D107 - D106
107,Optimal,30.34,24300,=D108 - D107
108,Optimal,23.70,25200,=D109 - D108
109,Optimal,25.23,26100,=D110 - D109
110,Optimal,29.11,27000,=D111 - D110
111,Optimal,20.94,27900,=D112 - D111
112,Optimal,24.92,28800,=D113 - D112
113,Optimal,19.55,29700,=D114 - D113
114,Optimal,32.72,30600,=D115 - D114
115,Optimal,30.14,31680,=D116 - D115
116,Optimal,31.84,32760,=D117 - D116
117,Optimal,35.34,33840,=D118 - D117
118,Optimal,38.13,34740,=D119 - D118
119,Optimal,45.00,35820,=D120 - D119
120,Optimal,41.52,36900,=D121 - D120
121,Optimal,40.36,37980,=D122 - D121
122,Optimal,44.34,39060,=D123 - D122
123,Optimal,42.84,40140,=D124 - D123
124,Optimal,47.67,41220,=D125 - D124
125,Optimal,44.14,42300,=D126 - D125
126,Optimal,51.31,43380,=D127 - D126
127,Optimal,43.61,44460,=D128 - D127
128,Optimal,44.14,45540,=D129 - D128
129,Optimal,46.75,46620,=D130 - D129
130,Optimal,47.42,47700,=D131 - D130
131,Optimal,36.34,48780,=D132 - D131
132,Optimal,43.28,49860,=D133 - D132
133,Optimal,39.84,50940,=D134 - D133
134,Optimal,52.28,52020,=D135 - D134
135,Optimal,40.72,53100,=D136 - D135
136,Optimal,45.56,54180,=D137 - D136
137,Optimal,43.00,55260,=D138 - D137
138,Optimal,39.83,56340,=D139 - D138
139,Optimal,40.53,57420,=D140 - D139
140,Optimal,36.94,58500,=D141 - D140
141,Optimal,25.13,59760,=D142 - D141
142,Optimal,29.78,61020,=D143 - D142
143,Optimal,33.72,62280,=D144 - D143
144,Optimal,26.25,63540,=D145 - D144
145,Optimal,23.75,64800,=D146 - D145
146,Optimal,20.69,66060,=D147 - D146
147,Optimal,18.58,67320,=D148 - D147
148,Optimal,20.27,68580,=D149 - D148
149,Optimal,18.89,69840,=D150 - D149
150,Optimal,24.44,71100,=D151 - D150
151,Optimal,19.00,72360,=D152 - D151
152,Optimal,23.08,73620,=D153 - D152
153,Optimal,50.03,74880,=D154 - D153
154,Optimal,23.53,76140,=D155 - D154
155,Optimal,42.80,77400,=D156 - D155
156,Optimal,17.77,78660,=D157 - D156
157,Optimal,12.41,79920,=D158 - D157
158,Optimal,12.80,81180,=D159 - D158
159,Optimal,27.30,82440,=D160 - D159
160,Optimal,6.84,83700,=D161 - D160
161,Optimal,4.00,84960,=D162 - D161
162,Optimal,3.53,86220,=D163 - D162
163,Optimal,1.45,87480,=D164 - D163
164,Optimal,1.53,88740,=D165 - D164
165,Optimal,3.72,90180,=D166 - D165
166,Optimal,1.13,91800,=D167 - D166
167,Optimal,1.06,93420,=D168 - D167
168,Optimal,1.23,95220,=D169 - D168
169,Optimal,1.41,97020,=D170 - D169
170,Optimal,1.31,98820,=D171 - D170
171,Optimal,1.63,100620,=D172 - D171
172,Optimal,1.63,102420,=D173 - D172
173,Optimal,2.05,104220,=D174 - D173
174,Optimal,1.89,106020,=D175 - D174
175,Optimal,1.09,107820,=D176 - D175
176,Optimal,2.75,109620,=D177 - D176
177,Optimal,6.64,111420,=D178 - D177
178,Optimal,19.39,113220,=D179 - D178
179,Optimal,4.61,115020,=D180 - D179
180,Optimal,0.50,116820,=D181 - D180
181,Optimal,0.48,118800,=D182 - D181
182,Optimal,0.23,120780,=D183 - D182
183,Optimal,1.45,122760,=D184 - D183
184,Optimal,0.23,124740,=D185 - D184
185,Optimal,0.19,126720,=D186 - D185
186,Optimal,0.06,128700,=D187 - D186
187,Optimal,0.11,130680,=D188 - D187
188,Optimal,0.08,132660,=D189 - D188
189,Optimal,0.13,134640,=D190 - D189
190,Optimal,0.09,136620,=D191 - D190
191,Optimal,0.02,138600,=D192 - D191
