N,Optimal/Feasible,Time,Risk,Marginal
1,Optimal,0.00,0
2,Optimal,0.03,0,=D3 - D2
3,Optimal,0.02,0,=D4 - D3
4,Optimal,0.02,0,=D5 - D4
5,Optimal,0.03,0,=D6 - D5
6,Optimal,0.03,0,=D7 - D6
7,Optimal,0.02,0,=D8 - D7
8,Optimal,0.09,0,=D9 - D8
9,Optimal,0.03,0,=D10 - D9
10,Optimal,0.02,0,=D11 - D10
11,Optimal,0.03,0,=D12 - D11
12,Optimal,0.00,0,=D13 - D12
13,Optimal,0.00,0,=D14 - D13
14,Optimal,0.08,0,=D15 - D14
15,Optimal,0.03,0,=D16 - D15
16,Optimal,0.08,0,=D17 - D16
17,Optimal,0.02,0,=D18 - D17
18,Optimal,0.02,0,=D19 - D18
19,Optimal,0.08,0,=D20 - D19
20,Optimal,0.05,0,=D21 - D20
21,Optimal,0.02,0,=D22 - D21
22,Optimal,0.06,0,=D23 - D22
23,Optimal,0.05,0,=D24 - D23
24,Optimal,0.02,0,=D25 - D24
25,Optimal,0.64,180,=D26 - D25
26,Optimal,103.00,360,=D27 - D26
27,Optimal,88.16,540,=D28 - D27
28,Optimal,68.14,720,=D29 - D28
29,Optimal,22.59,900,=D30 - D29
30,Optimal,21.75,1080,=D31 - D30
31,Optimal,22.91,1260,=D32 - D31
32,Optimal,14.28,1440,=D33 - D32
33,Optimal,25.06,1620,=D34 - D33
34,Optimal,11.63,1800,=D35 - D34
35,Optimal,16.55,1980,=D36 - D35
36,Optimal,13.75,2160,=D37 - D36
37,Optimal,10.17,2340,=D38 - D37
38,Optimal,14.73,2520,=D39 - D38
39,Optimal,17.38,2700,=D40 - D39
40,Optimal,4.61,2880,=D41 - D40
41,Optimal,15.73,3060,=D42 - D41
42,Optimal,21.91,3240,=D43 - D42
43,Optimal,4.88,3420,=D44 - D43
44,Optimal,7.13,3600,=D45 - D44
45,Optimal,5.00,3780,=D46 - D45
46,Optimal,4.19,3960,=D47 - D46
47,Optimal,3.39,4140,=D48 - D47
48,Optimal,2.45,4320,=D49 - D48
49,Optimal,2.94,4680,=D50 - D49
50,Optimal,3.69,5220,=D51 - D50
51,Optimal,7.13,5760,=D52 - D51
52,Optimal,8.66,6300,=D53 - D52
53,Optimal,3.86,6840,=D54 - D53
54,Optimal,6.28,7380,=D55 - D54
55,Optimal,6.78,7920,=D56 - D55
56,Optimal,8.45,8460,=D57 - D56
57,Optimal,10.38,9000,=D58 - D57
58,Optimal,9.14,9540,=D59 - D58
59,Optimal,8.81,10080,=D60 - D59
60,Optimal,9.31,10800,=D61 - D60
61,Optimal,11.28,11520,=D62 - D61
62,Optimal,6.77,12240,=D63 - D62
63,Optimal,7.06,12960,=D64 - D63
64,Optimal,5.27,13680,=D65 - D64
65,Optimal,5.30,14400,=D66 - D65
66,Optimal,6.30,15120,=D67 - D66
67,Optimal,4.83,15840,=D68 - D67
68,Optimal,4.59,16560,=D69 - D68
69,Optimal,6.20,17280,=D70 - D69
70,Optimal,3.17,18000,=D71 - D70
71,Optimal,2.42,18900,=D72 - D71
72,Optimal,3.06,19800,=D73 - D72
73,Optimal,2.25,20700,=D74 - D73
74,Optimal,4.56,21600,=D75 - D74
75,Optimal,3.97,22500,=D76 - D75
76,Optimal,3.27,23580,=D77 - D76
77,Optimal,4.03,24480,=D78 - D77
78,Optimal,3.50,25560,=D79 - D78
79,Optimal,3.00,26460,=D80 - D79
80,Optimal,3.27,27540,=D81 - D80
81,Optimal,2.17,28440,=D82 - D81
82,Optimal,2.80,29520,=D83 - D82
83,Optimal,1.50,30420,=D84 - D83
84,Optimal,1.47,31500,=D85 - D84
85,Optimal,1.11,32400,=D86 - D85
86,Optimal,3.25,33480,=D87 - D86
87,Optimal,1.05,34560,=D88 - D87
88,Optimal,0.52,35460,=D89 - D88
89,Optimal,0.75,36540,=D90 - D89
90,Optimal,0.27,37620,=D91 - D90
91,Optimal,0.05,38700,=D92 - D91
92,Optimal,0.05,40140,=D93 - D92
93,Optimal,0.05,41580,=D94 - D93
94,Optimal,0.08,43200,=D95 - D94
95,Optimal,0.08,44820,=D96 - D95
96,Optimal,0.05,46440,=D97 - D96
97,Optimal,0.05,48060,=D98 - D97
98,Optimal,0.03,49680,=D99 - D98
99,Optimal,0.02,51300,=D100 - D99
100,Optimal,0.03,52920,=D101 - D100
101,Optimal,0.03,54720,=D102 - D101
102,Optimal,0.09,56700,=D103 - D102
103,Optimal,0.09,58680,=D104 - D103
104,Optimal,0.03,60660,=D105 - D104
105,Optimal,0.08,62640,=D106 - D105
106,Optimal,0.02,64620,=D107 - D106
107,Optimal,0.09,66600,=D108 - D107
108,Optimal,0.06,68580,=D109 - D108
109,Optimal,0.00,70560,=D110 - D109
