N,Optimal/Feasible,Time,Risk,Marginal
1,Optimal,0.00,0
2,Optimal,0.06,0,=D3 - D2
3,Optimal,0.11,0,=D4 - D3
4,Optimal,0.05,0,=D5 - D4
5,Optimal,0.05,0,=D6 - D5
6,Optimal,0.05,0,=D7 - D6
7,Optimal,0.03,0,=D8 - D7
8,Optimal,0.03,0,=D9 - D8
9,Optimal,0.06,0,=D10 - D9
10,Optimal,0.05,0,=D11 - D10
11,Optimal,0.14,0,=D12 - D11
12,Optimal,0.05,0,=D13 - D12
13,Optimal,0.11,0,=D14 - D13
14,Optimal,0.06,0,=D15 - D14
15,Optimal,0.03,0,=D16 - D15
16,Optimal,0.08,0,=D17 - D16
17,Optimal,0.05,0,=D18 - D17
18,Optimal,0.05,0,=D19 - D18
19,Optimal,0.06,0,=D20 - D19
20,Optimal,0.09,0,=D21 - D20
21,Optimal,0.05,0,=D22 - D21
22,Optimal,0.05,0,=D23 - D22
23,Optimal,0.05,0,=D24 - D23
24,Optimal,0.11,0,=D25 - D24
25,Optimal,0.13,0,=D26 - D25
26,Optimal,0.13,0,=D27 - D26
27,Optimal,0.11,0,=D28 - D27
28,Optimal,0.06,0,=D29 - D28
29,Optimal,0.03,0,=D30 - D29
30,Optimal,0.05,0,=D31 - D30
31,Optimal,0.11,0,=D32 - D31
32,Optimal,0.05,0,=D33 - D32
33,Optimal,0.05,0,=D34 - D33
34,Optimal,0.11,0,=D35 - D34
35,Optimal,0.86,8,=D36 - D35
36,Optimal,1443.00,24,=D37 - D36
37,Feasible,21600.52,40,=D38 - D37
38,Optimal,18575.70,56,=D39 - D38
39,Optimal,2647.33,72,=D40 - D39
40,Optimal,5834.22,88,=D41 - D40
41,Optimal,8128.56,104,=D42 - D41
42,Optimal,7678.44,120,=D43 - D42
43,Optimal,213.77,136,=D44 - D43
44,Optimal,231.48,152,=D45 - D44
45,Optimal,185.34,168,=D46 - D45
46,Optimal,226.17,184,=D47 - D46
47,Optimal,175.44,200,=D48 - D47
48,Optimal,217.17,216,=D49 - D48
49,Optimal,58.06,232,=D50 - D49
50,Optimal,232.45,254,=D51 - D50
51,Optimal,65.58,276,=D52 - D51
52,Optimal,83.77,298,=D53 - D52
53,Optimal,62.25,322,=D54 - D53
54,Optimal,75.28,352,=D55 - D54
55,Optimal,84.36,382,=D56 - D55
56,Optimal,113.77,412,=D57 - D56
57,Optimal,97.66,442,=D58 - D57
58,Optimal,106.70,472,=D59 - D58
59,Optimal,66.52,502,=D60 - D59
60,Optimal,82.19,532,=D61 - D60
61,Optimal,60.69,562,=D62 - D61
62,Optimal,52.30,592,=D63 - D62
63,Optimal,48.14,622,=D64 - D63
64,Optimal,58.33,652,=D65 - D64
65,Optimal,54.53,682,=D66 - D65
66,Optimal,50.61,712,=D67 - D66
67,Optimal,41.94,742,=D68 - D67
68,Optimal,38.66,774,=D69 - D68
69,Optimal,25.89,804,=D70 - D69
70,Optimal,57.94,848,=D71 - D70
71,Optimal,38.77,892,=D72 - D71
72,Optimal,29.53,936,=D73 - D72
73,Optimal,32.84,980,=D74 - D73
74,Optimal,27.64,1024,=D75 - D74
75,Optimal,40.63,1068,=D76 - D75
76,Optimal,42.91,1112,=D77 - D76
77,Optimal,33.41,1156,=D78 - D77
78,Optimal,32.83,1200,=D79 - D78
79,Optimal,32.78,1244,=D80 - D79
80,Optimal,28.09,1288,=D81 - D80
81,Optimal,19.22,1332,=D82 - D81
82,Optimal,13.92,1376,=D83 - D82
83,Optimal,11.75,1438,=D84 - D83
84,Optimal,8.52,1510,=D85 - D84
85,Optimal,9.42,1686,=D86 - D85
86,Optimal,10.22,1862,=D87 - D86
87,Optimal,9.02,2038,=D88 - D87
88,Optimal,8.70,2214,=D89 - D88
89,Optimal,15.75,2490,=D90 - D89
90,Optimal,14.91,2766,=D91 - D90
91,Optimal,17.30,3042,=D92 - D91
92,Optimal,23.52,3326,=D93 - D92
93,Optimal,18.28,3610,=D94 - D93
94,Optimal,19.81,3894,=D95 - D94
95,Optimal,29.22,4178,=D96 - D95
96,Optimal,20.94,4462,=D97 - D96
97,Optimal,30.98,4754,=D98 - D97
98,Optimal,31.64,5046,=D99 - D98
99,Optimal,28.34,5338,=D100 - D99
100,Optimal,32.52,5630,=D101 - D100
101,Optimal,41.55,5922,=D102 - D101
102,Optimal,34.84,6214,=D103 - D102
103,Optimal,27.31,6506,=D104 - D103
104,Optimal,28.39,6798,=D105 - D104
105,Optimal,25.28,7090,=D106 - D105
106,Optimal,29.03,7382,=D107 - D106
107,Optimal,21.56,7674,=D108 - D107
108,Optimal,21.25,7966,=D109 - D108
109,Optimal,20.55,8258,=D110 - D109
110,Optimal,27.30,8550,=D111 - D110
111,Optimal,24.33,8842,=D112 - D111
112,Optimal,23.05,9134,=D113 - D112
113,Optimal,19.91,9426,=D114 - D113
114,Optimal,22.48,9718,=D115 - D114
115,Optimal,22.09,10010,=D116 - D115
116,Optimal,20.39,10302,=D117 - D116
117,Optimal,18.03,10602,=D118 - D117
118,Optimal,14.13,10906,=D119 - D118
119,Optimal,10.92,11198,=D120 - D119
120,Optimal,9.05,11498,=D121 - D120
121,Optimal,6.38,11806,=D122 - D121
122,Optimal,5.23,12120,=D123 - D122
123,Optimal,10.30,12436,=D124 - D123
124,Optimal,5.42,12752,=D125 - D124
125,Optimal,3.83,13074,=D126 - D125
126,Optimal,3.59,13398,=D127 - D126
127,Optimal,4.44,13722,=D128 - D127
128,Optimal,5.50,14046,=D129 - D128
129,Optimal,5.33,14370,=D130 - D129
130,Optimal,3.47,14694,=D131 - D130
131,Optimal,3.92,15018,=D132 - D131
132,Optimal,3.19,15342,=D133 - D132
133,Optimal,3.91,15666,=D134 - D133
134,Optimal,4.61,15990,=D135 - D134
135,Optimal,4.22,16314,=D136 - D135
136,Optimal,2.70,16638,=D137 - D136
137,Optimal,2.08,16968,=D138 - D137
138,Optimal,2.77,17300,=D139 - D138
139,Optimal,2.38,17638,=D140 - D139
140,Optimal,2.09,17976,=D141 - D140
141,Optimal,2.05,18314,=D142 - D141
142,Optimal,2.17,18652,=D143 - D142
143,Optimal,1.88,18990,=D144 - D143
144,Optimal,2.44,19328,=D145 - D144
145,Optimal,1.95,19666,=D146 - D145
146,Optimal,1.78,20004,=D147 - D146
147,Optimal,1.53,20342,=D148 - D147
148,Optimal,1.23,20680,=D149 - D148
149,Optimal,0.69,21018,=D150 - D149
150,Optimal,0.19,21360,=D151 - D150
151,Optimal,0.13,21708,=D152 - D151
152,Optimal,0.16,22058,=D153 - D152
153,Optimal,0.14,22422,=D154 - D153
154,Optimal,0.06,22786,=D155 - D154
155,Optimal,0.11,23150,=D156 - D155
156,Optimal,0.14,23514,=D157 - D156
157,Optimal,0.16,23878,=D158 - D157
158,Optimal,0.08,24242,=D159 - D158
159,Optimal,0.13,24606,=D160 - D159
160,Optimal,0.14,24970,=D161 - D160
161,Optimal,0.14,25334,=D162 - D161
162,Optimal,0.33,25698,=D163 - D162
163,Optimal,0.02,26062,=D164 - D163
