N,Optimal/Feasible,Time,Risk,Marginal
1,Optimal,0.00,0
2,Optimal,0.09,0,=D3 - D2
3,Optimal,0.14,0,=D4 - D3
4,Optimal,0.17,0,=D5 - D4
5,Optimal,0.16,0,=D6 - D5
6,Optimal,0.19,0,=D7 - D6
7,Optimal,0.17,0,=D8 - D7
8,Optimal,0.17,0,=D9 - D8
9,Optimal,0.17,0,=D10 - D9
10,Optimal,0.16,0,=D11 - D10
11,Optimal,0.16,0,=D12 - D11
12,Optimal,0.17,0,=D13 - D12
13,Optimal,0.19,0,=D14 - D13
14,Optimal,0.17,0,=D15 - D14
15,Optimal,0.17,0,=D16 - D15
16,Optimal,0.13,0,=D17 - D16
17,Optimal,0.22,0,=D18 - D17
18,Optimal,0.14,0,=D19 - D18
19,Optimal,0.20,0,=D20 - D19
20,Optimal,0.20,0,=D21 - D20
21,Optimal,0.20,0,=D22 - D21
22,Optimal,0.13,0,=D23 - D22
23,Optimal,0.22,0,=D24 - D23
24,Optimal,0.14,0,=D25 - D24
25,Optimal,0.20,0,=D26 - D25
26,Optimal,0.17,0,=D27 - D26
27,Optimal,0.17,0,=D28 - D27
28,Optimal,0.11,0,=D29 - D28
29,Optimal,0.16,0,=D30 - D29
30,Optimal,0.13,0,=D31 - D30
31,Optimal,0.17,0,=D32 - D31
32,Optimal,0.16,0,=D33 - D32
33,Optimal,0.17,0,=D34 - D33
34,Optimal,0.13,0,=D35 - D34
35,Optimal,0.16,0,=D36 - D35
36,Optimal,0.16,0,=D37 - D36
37,Optimal,0.17,0,=D38 - D37
38,Optimal,0.17,0,=D39 - D38
39,Optimal,0.19,0,=D40 - D39
40,Optimal,0.17,0,=D41 - D40
41,Optimal,0.13,0,=D42 - D41
42,Optimal,0.22,0,=D43 - D42
43,Optimal,0.19,0,=D44 - D43
44,Optimal,0.14,0,=D45 - D44
45,Optimal,0.13,0,=D46 - D45
46,Optimal,0.22,0,=D47 - D46
47,Optimal,0.17,0,=D48 - D47
48,Optimal,0.19,0,=D49 - D48
49,Optimal,0.17,0,=D50 - D49
50,Optimal,0.27,0,=D51 - D50
51,Optimal,0.28,0,=D52 - D51
52,Optimal,0.30,0,=D53 - D52
53,Optimal,2769.33,8,=D54 - D53
54,Feasible,21600.42,16,=D55 - D54
55,Feasible,21600.86,24,=D56 - D55
56,Feasible,21600.91,32,=D57 - D56
57,Feasible,21601.11,46,=D58 - D57
58,Feasible,21601.30,56,=D59 - D58
59,Feasible,21601.23,70,=D60 - D59
60,Feasible,21601.70,84,=D61 - D60
61,Feasible,21602.77,98,=D62 - D61
62,Feasible,21601.81,112,=D63 - D62
63,Feasible,21601.59,126,=D64 - D63
64,Feasible,21602.13,142,=D65 - D64
65,Feasible,21601.58,158,=D66 - D65
66,Feasible,21601.83,174,=D67 - D66
67,Feasible,21601.66,190,=D68 - D67
68,Feasible,21601.05,206,=D69 - D68
69,Feasible,21601.44,222,=D70 - D69
70,Feasible,21606.97,238,=D71 - D70
71,Feasible,21601.00,254,=D72 - D71
72,Feasible,21607.91,270,=D73 - D72
73,Feasible,21605.11,286,=D74 - D73
74,Feasible,21608.27,302,=D75 - D74
75,Feasible,21613.36,318,=D76 - D75
76,Feasible,21613.19,334,=D77 - D76
77,Feasible,21612.06,350,=D78 - D77
78,Feasible,21605.81,366,=D79 - D78
79,Feasible,21606.17,382,=D80 - D79
80,Optimal,6553.83,398,=D81 - D80
81,Optimal,2651.30,414,=D82 - D81
82,Optimal,3184.02,430,=D83 - D82
83,Optimal,6236.92,446,=D84 - D83
84,Feasible,21604.95,468,=D85 - D84
85,Optimal,5839.48,484,=D86 - D85
86,Feasible,21607.89,500,=D87 - D86
87,Optimal,4586.50,516,=D88 - D87
88,Optimal,9907.20,532,=D89 - D88
89,Feasible,21605.13,554,=D90 - D89
90,Optimal,3139.08,576,=D91 - D90
91,Optimal,4586.20,598,=D92 - D91
92,Optimal,7063.78,622,=D93 - D92
93,Feasible,21605.20,646,=D94 - D93
94,Optimal,5573.92,670,=D95 - D94
95,Optimal,6212.56,698,=D96 - D95
96,Optimal,10205.59,728,=D97 - D96
97,Optimal,8434.34,758,=D98 - D97
98,Feasible,21602.25,794,=D99 - D98
99,Feasible,21603.34,830,=D100 - D99
100,Optimal,17384.80,866,=D101 - D100
101,Feasible,21603.03,902,=D102 - D101
102,Feasible,21603.88,938,=D103 - D102
103,Feasible,21607.69,974,=D104 - D103
104,Feasible,21604.92,1010,=D105 - D104
105,Feasible,21605.47,1044,=D106 - D105
106,Feasible,21604.22,1080,=D107 - D106
107,Feasible,21606.36,1116,=D108 - D107
108,Feasible,21605.67,1152,=D109 - D108
109,Feasible,21608.61,1188,=D110 - D109
110,Feasible,21605.08,1224,=D111 - D110
111,Feasible,21604.36,1260,=D112 - D111
112,Feasible,21605.83,1296,=D113 - D112
113,Feasible,21605.58,1332,=D114 - D113
114,Feasible,21605.50,1368,=D115 - D114
