N,Optimal/Feasible,Time,Risk,Marginal
1,Optimal,0.00,0
2,Optimal,0.13,0,=D3 - D2
3,Optimal,0.19,0,=D4 - D3
4,Optimal,0.17,0,=D5 - D4
5,Optimal,0.19,0,=D6 - D5
6,Optimal,0.19,0,=D7 - D6
7,Optimal,0.16,0,=D8 - D7
8,Optimal,0.17,0,=D9 - D8
9,Optimal,0.17,0,=D10 - D9
10,Optimal,0.19,0,=D11 - D10
11,Optimal,0.16,0,=D12 - D11
12,Optimal,0.14,0,=D13 - D12
13,Optimal,0.13,0,=D14 - D13
14,Optimal,0.25,0,=D15 - D14
15,Optimal,0.22,0,=D16 - D15
16,Optimal,0.25,0,=D17 - D16
17,Optimal,0.23,0,=D18 - D17
18,Optimal,0.22,0,=D19 - D18
19,Optimal,0.25,0,=D20 - D19
20,Optimal,0.22,0,=D21 - D20
21,Optimal,0.28,0,=D22 - D21
22,Optimal,0.23,0,=D23 - D22
23,Optimal,0.20,0,=D24 - D23
24,Optimal,0.22,0,=D25 - D24
25,Optimal,0.20,0,=D26 - D25
26,Optimal,0.22,0,=D27 - D26
27,Optimal,0.19,0,=D28 - D27
28,Optimal,0.19,0,=D29 - D28
29,Optimal,0.27,0,=D30 - D29
30,Optimal,0.20,0,=D31 - D30
31,Optimal,0.22,0,=D32 - D31
32,Optimal,0.16,0,=D33 - D32
33,Optimal,0.17,0,=D34 - D33
34,Optimal,0.17,0,=D35 - D34
35,Optimal,0.17,0,=D36 - D35
36,Optimal,0.17,0,=D37 - D36
37,Optimal,0.17,0,=D38 - D37
38,Optimal,0.17,0,=D39 - D38
39,Optimal,0.17,0,=D40 - D39
40,Optimal,0.17,0,=D41 - D40
41,Optimal,0.17,0,=D42 - D41
42,Optimal,0.17,0,=D43 - D42
43,Optimal,0.17,0,=D44 - D43
44,Optimal,0.14,0,=D45 - D44
45,Optimal,3.03,8,=D46 - D45
46,Feasible,21601.45,16,=D47 - D46
47,Feasible,21600.91,24,=D48 - D47
48,Feasible,21602.69,32,=D49 - D48
49,Feasible,21601.66,40,=D50 - D49
50,Feasible,21602.53,48,=D51 - D50
51,Feasible,21601.61,56,=D52 - D51
52,Feasible,21601.48,64,=D53 - D52
53,Feasible,21601.89,72,=D54 - D53
54,Feasible,21602.58,80,=D55 - D54
55,Feasible,21601.83,88,=D56 - D55
56,Feasible,21601.66,96,=D57 - D56
57,Feasible,21602.00,104,=D58 - D57
58,Feasible,21601.92,112,=D59 - D58
59,Feasible,21601.84,120,=D60 - D59
60,Feasible,21602.20,128,=D61 - D60
61,Feasible,21602.14,136,=D62 - D61
62,Feasible,21602.33,144,=D63 - D62
63,Feasible,21602.41,152,=D64 - D63
64,Feasible,21601.80,160,=D65 - D64
65,Feasible,21601.58,168,=D66 - D65
66,Feasible,21601.34,182,=D67 - D66
67,Feasible,21601.38,196,=D68 - D67
68,Feasible,21601.89,210,=D69 - D68
69,Feasible,21601.91,224,=D70 - D69
70,Feasible,21601.98,238,=D71 - D70
71,Feasible,21601.47,252,=D72 - D71
72,Feasible,21600.97,266,=D73 - D72
73,Feasible,21602.13,280,=D74 - D73
74,Feasible,21606.05,294,=D75 - D74
75,Optimal,981.59,308,=D76 - D75
76,Optimal,5336.94,322,=D77 - D76
77,Feasible,21607.02,336,=D78 - D77
78,Optimal,2012.31,350,=D79 - D78
79,Optimal,5504.11,364,=D80 - D79
80,Optimal,985.13,378,=D81 - D80
81,Optimal,1485.39,392,=D82 - D81
